time_s,cumulative_fuel_engine1_t,cumulative_fuel_engine2_t,cumulative_fuel_engine3_t
266425.0,28.7,8.83,3.28
266435.0,28.7,8.83,3.28
266446.0,28.7,8.83,3.28
266456.0,28.7,8.83,3.28
266466.0,28.7,8.83,3.28
266476.0,28.7,8.83,3.28
266486.0,28.7,8.83,3.28
266496.0,28.7,8.83,3.28
266506.0,28.7,8.83,3.28
266516.0,28.7,8.83,3.28
266526.0,28.7,8.83,3.28
266536.0,28.7,8.83,3.28
266546.0,28.7,8.83,3.28
266556.0,28.7,8.83,3.28
266566.0,28.7,8.83,3.28
266576.0,28.7,8.83,3.28
266586.0,28.7,8.83,3.28
266596.0,28.7,8.83,3.28
266606.0,28.7,8.83,3.28
266616.0,28.7,8.83,3.28
266626.0,28.7,8.83,3.28
266636.0,28.7,8.83,3.28
266646.0,28.7,8.83,3.28
266656.0,28.7,8.83,3.28
266666.0,28.7,8.83,3.28
266676.0,28.7,8.83,3.28
266686.0,28.7,8.83,3.28
266696.0,28.7,8.83,3.28
266706.0,28.7,8.83,3.28
266716.0,28.7,8.83,3.28
266726.0,28.7,8.83,3.28
266736.0,28.7,8.83,3.28
266746.0,28.7,8.83,3.28
266756.0,28.7,8.83,3.28
266766.0,28.7,8.83,3.28
266776.0,28.7,8.83,3.28
266786.0,28.7,8.83,3.28
266796.0,28.7,8.83,3.28
266806.0,28.7,8.83,3.28
266816.0,28.7,8.83,3.28
266826.0,28.7,8.83,3.28
266836.0,28.7,8.83,3.28
266846.0,28.7,8.83,3.28
266856.0,28.7,8.83,3.28
266866.0,28.7,8.83,3.28
266876.0,28.7,8.83,3.28
266886.0,28.7,8.83,3.28
266897.0,28.8,8.83,3.28
266907.0,28.8,8.83,3.28
266917.0,28.8,8.83,3.28
266927.0,28.8,8.83,3.28
266937.0,28.8,8.83,3.28
266947.0,28.8,8.83,3.28
266957.0,28.8,8.83,3.28
266967.0,28.8,8.83,3.28
266977.0,28.8,8.83,3.28
266987.0,28.8,8.83,3.28
266997.0,28.8,8.83,3.28
267007.0,28.8,8.83,3.28
267017.0,28.8,8.83,3.28
267027.0,28.8,8.83,3.28
267037.0,28.8,8.83,3.28
267047.0,28.8,8.83,3.28
267057.0,28.8,8.83,3.28
267067.0,28.8,8.83,3.28
267077.0,28.8,8.83,3.28
267087.0,28.8,8.83,3.28
267097.0,28.8,8.83,3.28
267107.0,28.8,8.83,3.28
267117.0,28.8,8.83,3.28
267127.0,28.8,8.83,3.28
267137.0,28.8,8.83,3.28
267147.0,28.8,8.83,3.28
267157.0,28.8,8.83,3.28
267167.0,28.8,8.83,3.28
267177.0,28.8,8.83,3.28
267187.0,28.8,8.83,3.28
267197.0,28.8,8.83,3.28
267207.0,28.8,8.83,3.28
267217.0,28.8,8.83,3.28
267227.0,28.8,8.83,3.28
267237.0,28.8,8.83,3.28
267247.0,28.8,8.83,3.28
267257.0,28.8,8.83,3.28
267267.0,28.8,8.83,3.28
267277.0,28.8,8.83,3.28
267287.0,28.8,8.83,3.28
267297.0,28.8,8.83,3.28
267307.0,28.8,8.83,3.28
267317.0,28.8,8.83,3.28
267327.0,28.8,8.83,3.28
267337.0,28.8,8.83,3.28
267348.0,28.8,8.83,3.28
267358.0,28.8,8.83,3.28
267368.0,28.8,8.83,3.28
267378.0,28.8,8.83,3.28
267388.0,28.8,8.83,3.28
267398.0,28.8,8.83,3.28
267408.0,28.8,8.83,3.28
267418.0,28.8,8.83,3.28
267428.0,28.8,8.83,3.28
267438.0,28.8,8.83,3.28
267448.0,28.8,8.83,3.28
267458.0,28.8,8.83,3.28
267468.0,28.8,8.83,3.28
267478.0,28.8,8.83,3.28
267488.0,28.8,8.83,3.28
267498.0,28.8,8.83,3.28
267508.0,28.8,8.83,3.28
267518.0,28.8,8.83,3.28
267528.0,28.8,8.83,3.28
267538.0,28.8,8.83,3.28
267548.0,28.8,8.83,3.28
267558.0,28.8,8.83,3.28
267568.0,28.8,8.83,3.28
267578.0,28.8,8.83,3.28
267588.0,28.8,8.83,3.28
267598.0,28.8,8.83,3.28
267608.0,28.8,8.83,3.28
267618.0,28.8,8.83,3.28
267628.0,28.8,8.83,3.28
267638.0,28.8,8.83,3.28
267648.0,28.8,8.83,3.28
267658.0,28.8,8.83,3.28
267668.0,28.8,8.83,3.28
267678.0,28.8,8.83,3.28
267688.0,28.8,8.83,3.28
267698.0,28.8,8.83,3.28
267708.0,28.8,8.83,3.28
267718.0,28.8,8.83,3.28
267728.0,28.8,8.83,3.28
267738.0,28.8,8.83,3.28
267748.0,28.8,8.83,3.28
267758.0,28.8,8.83,3.28
267768.0,28.8,8.83,3.28
267778.0,28.8,8.83,3.28
267789.0,28.8,8.83,3.28
267799.0,28.8,8.83,3.28
267809.0,28.8,8.83,3.28
267819.0,28.8,8.83,3.28
267829.0,28.8,8.83,3.28
267839.0,28.8,8.83,3.28
267849.0,28.8,8.83,3.28
267859.0,28.8,8.83,3.28
267869.0,28.8,8.83,3.28
267879.0,28.8,8.83,3.28
267889.0,28.8,8.83,3.28
267899.0,28.8,8.83,3.28
267909.0,28.8,8.83,3.28
267919.0,28.8,8.83,3.28
267929.0,28.8,8.83,3.28
267939.0,28.8,8.83,3.28
267949.0,28.8,8.83,3.28
267959.0,28.8,8.83,3.28
267969.0,28.9,8.83,3.28
267979.0,28.9,8.83,3.28
267989.0,28.9,8.83,3.28
267999.0,28.9,8.83,3.28
268009.0,28.9,8.83,3.28
268019.0,28.9,8.83,3.28
268029.0,28.9,8.83,3.28
268039.0,28.9,8.83,3.28
268049.0,28.9,8.83,3.28
268059.0,28.9,8.83,3.28
268069.0,28.9,8.83,3.28
268079.0,28.9,8.83,3.28
268089.0,28.9,8.83,3.28
268099.0,28.9,8.83,3.28
268109.0,28.9,8.83,3.28
268119.0,28.9,8.83,3.28
268129.0,28.9,8.83,3.28
268139.0,28.9,8.83,3.28
268149.0,28.9,8.83,3.28
268159.0,28.9,8.83,3.28
268169.0,28.9,8.83,3.28
268179.0,28.9,8.83,3.28
268189.0,28.9,8.83,3.28
268199.0,28.9,8.83,3.28
268209.0,28.9,8.83,3.28
268219.0,28.9,8.83,3.28
268229.0,28.9,8.83,3.28
268240.0,28.9,8.83,3.28
268250.0,28.9,8.83,3.28
268260.0,28.9,8.83,3.28
268270.0,28.9,8.83,3.28
268280.0,28.9,8.83,3.28
268290.0,28.9,8.83,3.28
268300.0,28.9,8.83,3.28
268310.0,28.9,8.83,3.28
268320.0,28.9,8.83,3.28
268330.0,28.9,8.83,3.28
268340.0,28.9,8.83,3.28
268350.0,28.9,8.83,3.28
268360.0,28.9,8.83,3.28
268370.0,28.9,8.83,3.28
268380.0,28.9,8.83,3.28
268390.0,28.9,8.83,3.28
268400.0,28.9,8.83,3.28
268410.0,28.9,8.83,3.28
268420.0,28.9,8.83,3.28
268430.0,28.9,8.83,3.28
268440.0,28.9,8.83,3.28
268450.0,28.9,8.83,3.28
268460.0,28.9,8.83,3.28
268470.0,28.9,8.83,3.28
268480.0,28.9,8.83,3.28
268490.0,28.9,8.83,3.28
268500.0,28.9,8.83,3.28
268510.0,28.9,8.83,3.28
268520.0,28.9,8.83,3.28
268530.0,28.9,8.83,3.28
268540.0,28.9,8.83,3.28
268550.0,28.9,8.83,3.28
268560.0,28.9,8.83,3.28
268570.0,28.9,8.83,3.28
268580.0,28.9,8.83,3.28
268590.0,28.9,8.83,3.28
268600.0,28.9,8.83,3.28
268610.0,28.9,8.83,3.28
268620.0,28.9,8.83,3.28
268630.0,28.9,8.83,3.28
268640.0,28.9,8.83,3.28
268650.0,28.9,8.83,3.28
268660.0,28.9,8.83,3.28
268670.0,28.9,8.83,3.28
268680.0,28.9,8.83,3.28
268691.0,28.9,8.83,3.28
268701.0,28.9,8.83,3.28
268711.0,28.9,8.83,3.28
268721.0,28.9,8.83,3.28
268731.0,28.9,8.83,3.28
268741.0,28.9,8.83,3.28
268751.0,28.9,8.83,3.28
268761.0,28.9,8.83,3.28
268771.0,28.9,8.83,3.28
268781.0,28.9,8.83,3.28
268791.0,28.9,8.83,3.28
268801.0,28.9,8.83,3.28
268811.0,28.9,8.83,3.28
268821.0,28.9,8.83,3.28
268831.0,28.9,8.83,3.28
268841.0,28.9,8.83,3.28
268851.0,28.9,8.83,3.28
268861.0,28.9,8.83,3.28
268871.0,28.9,8.83,3.28
268881.0,28.9,8.83,3.28
268891.0,28.9,8.83,3.28
268901.0,28.9,8.83,3.28
268911.0,28.9,8.83,3.28
268921.0,28.9,8.83,3.28
268931.0,28.9,8.83,3.28
268941.0,28.9,8.83,3.28
268951.0,28.9,8.83,3.28
268961.0,28.9,8.83,3.28
268971.0,28.9,8.83,3.28
268981.0,28.9,8.83,3.28
268991.0,28.9,8.83,3.28
269001.0,28.9,8.83,3.28
269011.0,28.9,8.83,3.28
269021.0,28.9,8.83,3.28
269031.0,28.9,8.83,3.28
269041.0,29.0,8.83,3.28
269051.0,29.0,8.83,3.28
269061.0,29.0,8.83,3.28
269071.0,29.0,8.83,3.28
269081.0,29.0,8.83,3.28
269091.0,29.0,8.83,3.28
269101.0,29.0,8.83,3.28
269111.0,29.0,8.83,3.28
269121.0,29.0,8.83,3.28
269132.0,29.0,8.83,3.28
269142.0,29.0,8.83,3.28
269152.0,29.0,8.83,3.28
269162.0,29.0,8.83,3.28
269172.0,29.0,8.83,3.28
269182.0,29.0,8.83,3.28
269192.0,29.0,8.83,3.28
269202.0,29.0,8.83,3.28
269212.0,29.0,8.83,3.28
269222.0,29.0,8.83,3.28
269232.0,29.0,8.83,3.28
269242.0,29.0,8.83,3.28
269252.0,29.0,8.83,3.28
269262.0,29.0,8.83,3.28
269272.0,29.0,8.83,3.28
269282.0,29.0,8.83,3.28
269292.0,29.0,8.83,3.28
269302.0,29.0,8.83,3.28
269312.0,29.0,8.83,3.28
269322.0,29.0,8.83,3.28
269332.0,29.0,8.83,3.28
269342.0,29.0,8.83,3.28
269352.0,29.0,8.83,3.28
269362.0,29.0,8.83,3.28
269372.0,29.0,8.83,3.28
269382.0,29.0,8.83,3.28
269392.0,29.0,8.83,3.28
269402.0,29.0,8.83,3.28
269412.0,29.0,8.83,3.28
269422.0,29.0,8.83,3.28
269432.0,29.0,8.83,3.28
269442.0,29.0,8.83,3.28
269452.0,29.0,8.83,3.28
269462.0,29.0,8.83,3.28
269472.0,29.0,8.83,3.28
269482.0,29.0,8.83,3.28
269492.0,29.0,8.83,3.28
269502.0,29.0,8.83,3.28
269512.0,29.0,8.83,3.28
269522.0,29.0,8.83,3.28
269532.0,29.0,8.83,3.28
269542.0,29.0,8.83,3.28
269552.0,29.0,8.83,3.28
269562.0,29.0,8.83,3.28
269572.0,29.0,8.83,3.28
269583.0,29.0,8.83,3.28
269593.0,29.0,8.83,3.28
269603.0,29.0,8.83,3.28
269613.0,29.0,8.83,3.28
269623.0,29.0,8.83,3.28
269633.0,29.0,8.83,3.28
269643.0,29.0,8.83,3.28
269653.0,29.0,8.83,3.28
269663.0,29.0,8.83,3.28
269673.0,29.0,8.83,3.28
269683.0,29.0,8.83,3.28
269693.0,29.0,8.83,3.28
269703.0,29.0,8.83,3.28
269713.0,29.0,8.83,3.28
269723.0,29.0,8.83,3.28
269733.0,29.0,8.83,3.28
269743.0,29.0,8.83,3.28
269753.0,29.0,8.83,3.28
269763.0,29.0,8.83,3.28
269773.0,29.0,8.83,3.28
269783.0,29.0,8.83,3.28
269793.0,29.0,8.83,3.28
269803.0,29.0,8.83,3.28
269813.0,29.0,8.83,3.28
269823.0,29.0,8.83,3.28
269833.0,29.0,8.83,3.28
269843.0,29.0,8.83,3.28
269853.0,29.0,8.83,3.28
269863.0,29.0,8.83,3.28
269873.0,29.0,8.83,3.28
269883.0,29.0,8.83,3.28
269893.0,29.0,8.83,3.28
269903.0,29.0,8.83,3.28
269913.0,29.0,8.83,3.28
269923.0,29.0,8.83,3.28
269933.0,29.0,8.83,3.28
269943.0,29.0,8.83,3.28
269953.0,29.0,8.83,3.28
269963.0,29.0,8.83,3.28
269973.0,29.0,8.83,3.28
269983.0,29.0,8.83,3.28
269993.0,29.0,8.83,3.28
270003.0,29.0,8.83,3.28
270013.0,29.0,8.83,3.28
270024.0,29.0,8.83,3.28
270034.0,29.0,8.83,3.28
270044.0,29.0,8.83,3.28
270054.0,29.0,8.83,3.28
270064.0,29.0,8.83,3.28
270074.0,29.0,8.83,3.28
270084.0,29.0,8.83,3.28
270094.0,29.0,8.83,3.28
270104.0,29.0,8.83,3.28
270114.0,29.0,8.83,3.28
270124.0,29.1,8.83,3.28
270134.0,29.1,8.83,3.28
270144.0,29.1,8.83,3.28
270154.0,29.1,8.83,3.28
270164.0,29.1,8.83,3.28
270174.0,29.1,8.83,3.28
270184.0,29.1,8.83,3.28
270194.0,29.1,8.83,3.28
270204.0,29.1,8.83,3.28
270214.0,29.1,8.83,3.28
270224.0,29.1,8.83,3.28
270234.0,29.1,8.83,3.28
270244.0,29.1,8.83,3.28
270254.0,29.1,8.83,3.28
270264.0,29.1,8.83,3.28
270274.0,29.1,8.83,3.28
270284.0,29.1,8.83,3.28
270294.0,29.1,8.83,3.28
270304.0,29.1,8.83,3.28
270314.0,29.1,8.83,3.28
270324.0,29.1,8.83,3.28
270334.0,29.1,8.83,3.28
270344.0,29.1,8.83,3.28
270354.0,29.1,8.83,3.28
270364.0,29.1,8.83,3.28
270374.0,29.1,8.83,3.28
270384.0,29.1,8.83,3.28
270394.0,29.1,8.83,3.28
270404.0,29.1,8.83,3.28
270414.0,29.1,8.83,3.28
270424.0,29.1,8.83,3.28
270434.0,29.1,8.83,3.28
270444.0,29.1,8.83,3.28
270454.0,29.1,8.83,3.28
270464.0,29.1,8.83,3.28
270475.0,29.1,8.83,3.28
270485.0,29.1,8.83,3.28
270495.0,29.1,8.83,3.28
270505.0,29.1,8.83,3.28
270515.0,29.1,8.83,3.28
270525.0,29.1,8.83,3.28
270535.0,29.1,8.83,3.28
270545.0,29.1,8.83,3.28
270555.0,29.1,8.83,3.28
270565.0,29.1,8.83,3.28
270575.0,29.1,8.83,3.28
270585.0,29.1,8.83,3.28
270595.0,29.1,8.83,3.28
270605.0,29.1,8.83,3.28
270615.0,29.1,8.83,3.28
270625.0,29.1,8.83,3.28
270635.0,29.1,8.83,3.28
270645.0,29.1,8.83,3.28
270655.0,29.1,8.83,3.28
270665.0,29.1,8.83,3.28
270675.0,29.1,8.83,3.28
270685.0,29.1,8.83,3.28
270695.0,29.1,8.83,3.28
270705.0,29.1,8.83,3.28
270715.0,29.1,8.83,3.28
270725.0,29.1,8.83,3.28
270735.0,29.1,8.83,3.28
270745.0,29.1,8.83,3.28
270755.0,29.1,8.83,3.28
270765.0,29.1,8.83,3.28
270775.0,29.1,8.83,3.28
270785.0,29.1,8.83,3.28
270795.0,29.1,8.83,3.28
270805.0,29.1,8.83,3.28
270815.0,29.1,8.83,3.28
270825.0,29.1,8.83,3.28
270835.0,29.1,8.83,3.28
270845.0,29.1,8.83,3.28
270855.0,29.1,8.83,3.28
270865.0,29.1,8.83,3.28
270875.0,29.1,8.83,3.28
270885.0,29.1,8.83,3.28
270895.0,29.1,8.83,3.28
270905.0,29.1,8.83,3.28
270915.0,29.1,8.83,3.28
270926.0,29.1,8.83,3.28
270936.0,29.1,8.83,3.28
270946.0,29.1,8.83,3.28
270956.0,29.1,8.83,3.28
270966.0,29.1,8.83,3.28
270976.0,29.1,8.83,3.28
270986.0,29.1,8.83,3.28
270996.0,29.1,8.83,3.28
271006.0,29.1,8.83,3.28
271016.0,29.1,8.83,3.28
271026.0,29.1,8.83,3.28
271036.0,29.1,8.83,3.28
271046.0,29.1,8.83,3.28
271056.0,29.1,8.83,3.28
271066.0,29.1,8.83,3.28
271076.0,29.1,8.83,3.28
271086.0,29.1,8.83,3.28
271096.0,29.1,8.83,3.28
271106.0,29.1,8.83,3.28
271116.0,29.1,8.83,3.28
271126.0,29.1,8.83,3.28
271136.0,29.1,8.83,3.28
271146.0,29.1,8.83,3.28
271156.0,29.1,8.83,3.28
271166.0,29.1,8.83,3.28
271176.0,29.1,8.83,3.28
271186.0,29.1,8.83,3.28
271196.0,29.2,8.83,3.28
271206.0,29.2,8.83,3.28
271216.0,29.2,8.83,3.28
271226.0,29.2,8.83,3.28
271236.0,29.2,8.83,3.28
271246.0,29.2,8.83,3.28
271256.0,29.2,8.83,3.28
271266.0,29.2,8.83,3.28
271276.0,29.2,8.83,3.28
271286.0,29.2,8.83,3.28
271296.0,29.2,8.83,3.28
271306.0,29.2,8.83,3.28
271316.0,29.2,8.83,3.28
271326.0,29.2,8.83,3.28
271336.0,29.2,8.83,3.28
271346.0,29.2,8.83,3.28
271356.0,29.2,8.83,3.28
271367.0,29.2,8.83,3.28
271377.0,29.2,8.83,3.28
271387.0,29.2,8.83,3.28
271397.0,29.2,8.83,3.28
271407.0,29.2,8.83,3.28
271417.0,29.2,8.83,3.28
271427.0,29.2,8.83,3.28
271437.0,29.2,8.83,3.28
271447.0,29.2,8.83,3.28
271457.0,29.2,8.83,3.28
271467.0,29.2,8.83,3.28
271477.0,29.2,8.83,3.28
271487.0,29.2,8.83,3.28
271497.0,29.2,8.83,3.28
271507.0,29.2,8.83,3.28
271517.0,29.2,8.83,3.28
271527.0,29.2,8.83,3.28
271537.0,29.2,8.83,3.28
271547.0,29.2,8.83,3.28
271557.0,29.2,8.83,3.28
271567.0,29.2,8.83,3.28
271577.0,29.2,8.83,3.28
271587.0,29.2,8.83,3.28
271597.0,29.2,8.83,3.28
271607.0,29.2,8.83,3.28
271617.0,29.2,8.83,3.28
271627.0,29.2,8.83,3.28
271637.0,29.2,8.83,3.28
271647.0,29.2,8.83,3.28
271657.0,29.2,8.83,3.28
271667.0,29.2,8.83,3.28
271677.0,29.2,8.83,3.28
271687.0,29.2,8.83,3.28
271697.0,29.2,8.83,3.28
271707.0,29.2,8.83,3.28
271717.0,29.2,8.83,3.28
271727.0,29.2,8.83,3.28
271737.0,29.2,8.83,3.28
271747.0,29.2,8.83,3.28
271757.0,29.2,8.83,3.28
271767.0,29.2,8.83,3.28
271777.0,29.2,8.83,3.28
271787.0,29.2,8.83,3.28
271797.0,29.2,8.83,3.28
271807.0,29.2,8.83,3.28
271818.0,29.2,8.83,3.28
271828.0,29.2,8.83,3.28
271838.0,29.2,8.83,3.28
271848.0,29.2,8.83,3.28
271858.0,29.2,8.83,3.28
271868.0,29.2,8.83,3.28
271878.0,29.2,8.83,3.28
271888.0,29.2,8.83,3.28
271898.0,29.2,8.83,3.28
271908.0,29.2,8.83,3.28
271918.0,29.2,8.83,3.28
271928.0,29.2,8.83,3.28
271938.0,29.2,8.83,3.28
271948.0,29.2,8.83,3.28
271958.0,29.2,8.83,3.28
271968.0,29.2,8.83,3.28
271978.0,29.2,8.83,3.28
271988.0,29.2,8.83,3.28
271998.0,29.2,8.83,3.28
272008.0,29.2,8.83,3.28
272018.0,29.2,8.83,3.28
272028.0,29.2,8.83,3.28
272038.0,29.2,8.83,3.28
272048.0,29.2,8.83,3.28
272058.0,29.2,8.83,3.28
272068.0,29.2,8.83,3.28
272078.0,29.2,8.83,3.28
272088.0,29.2,8.83,3.28
272098.0,29.2,8.83,3.28
272108.0,29.2,8.83,3.28
272118.0,29.2,8.83,3.28
272128.0,29.2,8.83,3.28
272138.0,29.2,8.83,3.28
272148.0,29.2,8.83,3.28
272158.0,29.2,8.83,3.28
272168.0,29.2,8.83,3.28
272178.0,29.2,8.83,3.28
272188.0,29.2,8.83,3.28
272198.0,29.2,8.83,3.28
272208.0,29.2,8.83,3.28
272218.0,29.2,8.83,3.28
272228.0,29.2,8.83,3.28
272238.0,29.2,8.83,3.28
272248.0,29.2,8.83,3.28
272258.0,29.2,8.83,3.28
272269.0,29.3,8.83,3.28
272279.0,29.3,8.83,3.28
272289.0,29.3,8.83,3.28
272299.0,29.3,8.83,3.28
272309.0,29.3,8.83,3.28
272319.0,29.3,8.83,3.28
272329.0,29.3,8.83,3.28
272339.0,29.3,8.83,3.28
272349.0,29.3,8.83,3.28
272359.0,29.3,8.83,3.28
272369.0,29.3,8.83,3.28
272379.0,29.3,8.83,3.28
272389.0,29.3,8.83,3.28
272399.0,29.3,8.83,3.28
272409.0,29.3,8.83,3.28
272419.0,29.3,8.83,3.28
272429.0,29.3,8.83,3.28
272439.0,29.3,8.83,3.28
272449.0,29.3,8.83,3.28
272459.0,29.3,8.83,3.28
272469.0,29.3,8.83,3.28
272479.0,29.3,8.83,3.28
272489.0,29.3,8.83,3.28
272499.0,29.3,8.83,3.28
272509.0,29.3,8.83,3.28
272519.0,29.3,8.83,3.28
272529.0,29.3,8.83,3.28
272539.0,29.3,8.83,3.28
272549.0,29.3,8.83,3.28
272559.0,29.3,8.83,3.28
272569.0,29.3,8.83,3.28
272579.0,29.3,8.83,3.28
272589.0,29.3,8.83,3.28
272599.0,29.3,8.83,3.28
272609.0,29.3,8.83,3.28
272619.0,29.3,8.83,3.28
272629.0,29.3,8.83,3.28
272639.0,29.3,8.83,3.28
272649.0,29.3,8.83,3.28
272659.0,29.3,8.83,3.28
272669.0,29.3,8.83,3.28
272679.0,29.3,8.83,3.28
272689.0,29.3,8.83,3.28
272699.0,29.3,8.83,3.28
272710.0,29.3,8.83,3.28
272720.0,29.3,8.83,3.28
272730.0,29.3,8.83,3.28
272740.0,29.3,8.83,3.28
272750.0,29.3,8.83,3.28
272760.0,29.3,8.83,3.28
272770.0,29.3,8.83,3.28
272780.0,29.3,8.83,3.28
272790.0,29.3,8.83,3.28
272800.0,29.3,8.83,3.28
272810.0,29.3,8.83,3.28
272820.0,29.3,8.83,3.28
272830.0,29.3,8.83,3.28
272840.0,29.3,8.83,3.28
272850.0,29.3,8.83,3.28
272860.0,29.3,8.83,3.28
272870.0,29.3,8.83,3.28
272880.0,29.3,8.83,3.28
272890.0,29.3,8.83,3.28
272900.0,29.3,8.83,3.28
272910.0,29.3,8.83,3.28
272920.0,29.3,8.83,3.28
272930.0,29.3,8.83,3.28
272940.0,29.3,8.83,3.28
272950.0,29.3,8.83,3.28
272960.0,29.3,8.83,3.28
272970.0,29.3,8.83,3.28
272980.0,29.3,8.83,3.28
272990.0,29.3,8.83,3.28
273000.0,29.3,8.83,3.28
273010.0,29.3,8.83,3.28
273020.0,29.3,8.83,3.28
273030.0,29.3,8.83,3.28
273040.0,29.3,8.83,3.28
273050.0,29.3,8.83,3.28
273060.0,29.3,8.83,3.28
273070.0,29.3,8.83,3.28
273080.0,29.3,8.83,3.28
273090.0,29.3,8.83,3.28
273100.0,29.3,8.83,3.28
273110.0,29.3,8.83,3.28
273120.0,29.3,8.83,3.28
273130.0,29.3,8.83,3.28
273140.0,29.3,8.83,3.28
273150.0,29.3,8.83,3.28
273161.0,29.3,8.83,3.28
273171.0,29.3,8.83,3.28
273181.0,29.3,8.83,3.28
273191.0,29.3,8.83,3.28
273201.0,29.3,8.83,3.28
273211.0,29.3,8.83,3.28
273221.0,29.3,8.83,3.28
273231.0,29.3,8.83,3.28
273241.0,29.3,8.83,3.28
273251.0,29.3,8.83,3.28
273261.0,29.3,8.83,3.28
273271.0,29.3,8.83,3.28
273281.0,29.3,8.83,3.28
273291.0,29.3,8.83,3.28
273301.0,29.3,8.83,3.28
273311.0,29.3,8.83,3.28
273321.0,29.3,8.83,3.28
273331.0,29.3,8.83,3.28
273341.0,29.3,8.83,3.28
273351.0,29.4,8.83,3.28
273361.0,29.4,8.83,3.28
273371.0,29.4,8.83,3.28
273381.0,29.4,8.83,3.28
273391.0,29.4,8.83,3.28
273401.0,29.4,8.83,3.28
273411.0,29.4,8.83,3.28
273421.0,29.4,8.83,3.28
273431.0,29.4,8.83,3.28
273441.0,29.4,8.83,3.28
273451.0,29.4,8.83,3.28
273461.0,29.4,8.83,3.28
273471.0,29.4,8.83,3.28
273481.0,29.4,8.83,3.28
273491.0,29.4,8.83,3.28
273501.0,29.4,8.83,3.28
273511.0,29.4,8.83,3.28
273521.0,29.4,8.83,3.28
273531.0,29.4,8.83,3.28
273541.0,29.4,8.83,3.28
273551.0,29.4,8.83,3.28
273561.0,29.4,8.83,3.28
273571.0,29.4,8.83,3.28
273581.0,29.4,8.83,3.28
273591.0,29.4,8.83,3.28
273601.0,29.4,8.83,3.28
273612.0,29.4,8.83,3.28
273622.0,29.4,8.83,3.28
273632.0,29.4,8.83,3.28
273642.0,29.4,8.83,3.28
273652.0,29.4,8.83,3.28
273662.0,29.4,8.83,3.28
273672.0,29.4,8.83,3.28
273682.0,29.4,8.83,3.28
273692.0,29.4,8.83,3.28
273702.0,29.4,8.83,3.28
273712.0,29.4,8.83,3.28
273722.0,29.4,8.83,3.28
273732.0,29.4,8.83,3.28
273742.0,29.4,8.83,3.28
273752.0,29.4,8.83,3.28
273762.0,29.4,8.83,3.28
273772.0,29.4,8.83,3.28
273782.0,29.4,8.83,3.28
273792.0,29.4,8.83,3.28
273802.0,29.4,8.83,3.28
273812.0,29.4,8.83,3.28
273822.0,29.4,8.83,3.28
273832.0,29.4,8.83,3.28
273842.0,29.4,8.83,3.28
273852.0,29.4,8.83,3.28
273862.0,29.4,8.83,3.28
273872.0,29.4,8.83,3.28
273882.0,29.4,8.83,3.28
273892.0,29.4,8.83,3.28
273902.0,29.4,8.83,3.28
273912.0,29.4,8.83,3.28
273922.0,29.4,8.83,3.28
273932.0,29.4,8.83,3.28
273942.0,29.4,8.83,3.28
273952.0,29.4,8.83,3.28
273962.0,29.4,8.83,3.28
273972.0,29.4,8.83,3.28
273982.0,29.4,8.83,3.28
273992.0,29.4,8.83,3.28
274002.0,29.4,8.83,3.28
274012.0,29.4,8.83,3.28
274022.0,29.4,8.83,3.28
274032.0,29.4,8.83,3.28
274042.0,29.4,8.83,3.28
274053.0,29.4,8.83,3.28
274063.0,29.4,8.83,3.28
274073.0,29.4,8.83,3.28
274083.0,29.4,8.83,3.28
274093.0,29.4,8.83,3.28
274103.0,29.4,8.83,3.28
274113.0,29.4,8.83,3.28
274123.0,29.4,8.83,3.28
274133.0,29.4,8.83,3.28
274143.0,29.4,8.83,3.28
274153.0,29.4,8.83,3.28
274163.0,29.4,8.83,3.28
274173.0,29.4,8.83,3.28
274183.0,29.4,8.83,3.28
274193.0,29.4,8.83,3.28
274203.0,29.4,8.83,3.28
274213.0,29.4,8.83,3.28
274223.0,29.4,8.83,3.28
274233.0,29.4,8.83,3.28
274243.0,29.4,8.83,3.28
274253.0,29.4,8.83,3.28
274263.0,29.4,8.83,3.28
274273.0,29.4,8.83,3.28
274283.0,29.4,8.83,3.28
274293.0,29.4,8.83,3.28
274303.0,29.4,8.83,3.28
274313.0,29.4,8.83,3.28
274323.0,29.4,8.83,3.28
274333.0,29.4,8.83,3.28
274343.0,29.4,8.83,3.28
274353.0,29.4,8.83,3.28
274363.0,29.4,8.83,3.28
274373.0,29.4,8.83,3.28
274383.0,29.4,8.83,3.28
274393.0,29.4,8.83,3.28
274403.0,29.4,8.83,3.28
274413.0,29.4,8.83,3.28
274423.0,29.5,8.83,3.28
274433.0,29.5,8.83,3.28
274443.0,29.5,8.83,3.28
274453.0,29.5,8.83,3.28
274463.0,29.5,8.83,3.28
274473.0,29.5,8.83,3.28
274483.0,29.5,8.83,3.28
274493.0,29.5,8.83,3.28
274504.0,29.5,8.83,3.28
274514.0,29.5,8.83,3.28
274524.0,29.5,8.83,3.28
274534.0,29.5,8.83,3.28
274544.0,29.5,8.83,3.28
274554.0,29.5,8.83,3.28
274564.0,29.5,8.83,3.28
274574.0,29.5,8.83,3.28
274584.0,29.5,8.83,3.28
274594.0,29.5,8.83,3.28
274604.0,29.5,8.83,3.28
274614.0,29.5,8.83,3.28
274624.0,29.5,8.83,3.28
274634.0,29.5,8.83,3.28
