time_s,cumulative_co2_engine1_t,cumulative_co2_engine2_t,cumulative_co2_engine3_t
21458.0,10.6,10.3,3.86
21468.0,10.6,10.3,3.86
21478.0,10.6,10.3,3.86
21488.0,10.6,10.3,3.87
21498.0,10.6,10.3,3.87
21508.1,10.6,10.3,3.87
21518.1,10.6,10.3,3.87
21528.1,10.6,10.3,3.87
21538.1,10.6,10.3,3.88
21548.2,10.6,10.3,3.88
21558.2,10.6,10.3,3.88
21568.2,10.6,10.3,3.88
21578.2,10.6,10.3,3.88
21588.2,10.7,10.3,3.88
21598.3,10.7,10.3,3.89
21608.3,10.7,10.4,3.89
21618.3,10.7,10.4,3.89
21628.3,10.7,10.4,3.89
21638.4,10.7,10.4,3.89
21648.4,10.7,10.4,3.9
21658.4,10.7,10.4,3.9
21668.4,10.7,10.4,3.9
21678.5,10.7,10.4,3.9
21688.5,10.7,10.4,3.9
21698.5,10.7,10.4,3.91
21708.5,10.7,10.4,3.91
21718.5,10.7,10.4,3.91
21728.6,10.7,10.4,3.91
21738.6,10.7,10.4,3.91
21748.6,10.7,10.4,3.92
21758.6,10.7,10.4,3.92
21768.7,10.7,10.4,3.92
21778.7,10.8,10.4,3.92
21788.7,10.8,10.4,3.92
21798.7,10.8,10.5,3.93
21808.7,10.8,10.5,3.93
21818.8,10.8,10.5,3.93
21828.8,10.8,10.5,3.93
21838.8,10.8,10.5,3.93
21848.8,10.8,10.5,3.93
21858.9,10.8,10.5,3.94
21868.9,10.8,10.5,3.94
21878.9,10.8,10.5,3.94
21888.9,10.8,10.5,3.94
21898.9,10.8,10.5,3.94
21909.0,10.8,10.5,3.95
21919.0,10.8,10.5,3.95
21929.0,10.8,10.5,3.95
21939.0,10.8,10.5,3.95
21949.1,10.8,10.5,3.95
21959.1,10.8,10.5,3.96
21969.1,10.8,10.5,3.96
21979.1,10.9,10.5,3.96
21989.1,10.9,10.5,3.96
21999.2,10.9,10.6,3.96
22009.2,10.9,10.6,3.97
22019.2,10.9,10.6,3.97
22029.2,10.9,10.6,3.97
22039.3,10.9,10.6,3.97
22049.3,10.9,10.6,3.97
22059.3,10.9,10.6,3.97
22069.3,10.9,10.6,3.98
22079.3,10.9,10.6,3.98
22089.4,10.9,10.6,3.98
22099.4,10.9,10.6,3.98
22109.4,10.9,10.6,3.98
22119.4,10.9,10.6,3.99
22129.5,10.9,10.6,3.99
22139.5,10.9,10.6,3.99
22149.5,10.9,10.6,3.99
22159.5,10.9,10.6,3.99
22169.5,11.0,10.6,4.0
22179.6,11.0,10.6,4.0
22189.6,11.0,10.6,4.0
22199.6,11.0,10.7,4.0
22209.6,11.0,10.7,4.0
22219.7,11.0,10.7,4.01
22229.7,11.0,10.7,4.01
22239.7,11.0,10.7,4.01
22249.7,11.0,10.7,4.01
22259.8,11.0,10.7,4.01
22269.8,11.0,10.7,4.02
22279.8,11.0,10.7,4.02
22289.8,11.0,10.7,4.02
22299.8,11.0,10.7,4.02
22309.9,11.0,10.7,4.02
22319.9,11.0,10.7,4.02
22329.9,11.0,10.7,4.03
22339.9,11.0,10.7,4.03
22350.0,11.0,10.7,4.03
22360.0,11.0,10.7,4.03
22370.0,11.1,10.7,4.03
22380.0,11.1,10.7,4.04
22390.0,11.1,10.8,4.04
22400.1,11.1,10.8,4.04
22410.1,11.1,10.8,4.04
22420.1,11.1,10.8,4.04
22430.1,11.1,10.8,4.05
22440.2,11.1,10.8,4.05
22450.2,11.1,10.8,4.05
22460.2,11.1,10.8,4.05
22470.2,11.1,10.8,4.05
22480.2,11.1,10.8,4.06
22490.3,11.1,10.8,4.06
22500.3,11.1,10.8,4.06
22510.3,11.1,10.8,4.06
22520.3,11.1,10.8,4.06
22530.4,11.1,10.8,4.07
22540.4,11.1,10.8,4.07
22550.4,11.1,10.8,4.07
22560.4,11.1,10.8,4.07
22570.4,11.2,10.8,4.07
22580.5,11.2,10.8,4.07
22590.5,11.2,10.9,4.08
22600.5,11.2,10.9,4.08
22610.5,11.2,10.9,4.08
22620.6,11.2,10.9,4.08
22630.6,11.2,10.9,4.08
22640.6,11.2,10.9,4.09
22650.6,11.2,10.9,4.09
22660.6,11.2,10.9,4.09
22670.7,11.2,10.9,4.09
22680.7,11.2,10.9,4.09
22690.7,11.2,10.9,4.1
22700.7,11.2,10.9,4.1
22710.8,11.2,10.9,4.1
22720.8,11.2,10.9,4.1
22730.8,11.2,10.9,4.1
22740.8,11.2,10.9,4.11
22750.8,11.2,10.9,4.11
22760.9,11.3,10.9,4.11
22770.9,11.3,10.9,4.11
22780.9,11.3,11.0,4.11
22790.9,11.3,11.0,4.12
22801.0,11.3,11.0,4.12
22811.0,11.3,11.0,4.12
22821.0,11.3,11.0,4.12
22831.0,11.3,11.0,4.12
22841.0,11.3,11.0,4.12
22851.1,11.3,11.0,4.13
22861.1,11.3,11.0,4.13
22871.1,11.3,11.0,4.13
22881.1,11.3,11.0,4.13
22891.2,11.3,11.0,4.13
22901.2,11.3,11.0,4.14
22911.2,11.3,11.0,4.14
22921.2,11.3,11.0,4.14
22931.3,11.3,11.0,4.14
22941.3,11.3,11.0,4.14
22951.3,11.3,11.0,4.15
22961.3,11.4,11.0,4.15
22971.3,11.4,11.0,4.15
22981.4,11.4,11.1,4.15
22991.4,11.4,11.1,4.15
23001.4,11.4,11.1,4.16
23011.4,11.4,11.1,4.16
23021.5,11.4,11.1,4.16
23031.5,11.4,11.1,4.16
23041.5,11.4,11.1,4.16
23051.5,11.4,11.1,4.17
23061.5,11.4,11.1,4.17
23071.6,11.4,11.1,4.17
23081.6,11.4,11.1,4.17
23091.6,11.4,11.1,4.17
23101.6,11.4,11.1,4.17
23111.7,11.4,11.1,4.18
23121.7,11.4,11.1,4.18
23131.7,11.4,11.1,4.18
23141.7,11.4,11.1,4.18
23151.7,11.5,11.1,4.18
23161.8,11.5,11.1,4.19
23171.8,11.5,11.1,4.19
23181.8,11.5,11.2,4.19
23191.8,11.5,11.2,4.19
23201.9,11.5,11.2,4.19
23211.9,11.5,11.2,4.2
23221.9,11.5,11.2,4.2
23231.9,11.5,11.2,4.2
23241.9,11.5,11.2,4.2
23252.0,11.5,11.2,4.2
23262.0,11.5,11.2,4.21
23272.0,11.5,11.2,4.21
23282.0,11.5,11.2,4.21
23292.1,11.5,11.2,4.21
23302.1,11.5,11.2,4.21
23312.1,11.5,11.2,4.22
23322.1,11.5,11.2,4.22
23332.1,11.5,11.2,4.22
23342.2,11.5,11.2,4.22
23352.2,11.6,11.2,4.22
23362.2,11.6,11.2,4.22
23372.2,11.6,11.3,4.23
23382.3,11.6,11.3,4.23
23392.3,11.6,11.3,4.23
23402.3,11.6,11.3,4.23
23412.3,11.6,11.3,4.23
23422.3,11.6,11.3,4.24
23432.4,11.6,11.3,4.24
23442.4,11.6,11.3,4.24
23452.4,11.6,11.3,4.24
23462.4,11.6,11.3,4.24
23472.5,11.6,11.3,4.25
23482.5,11.6,11.3,4.25
23492.5,11.6,11.3,4.25
23502.5,11.6,11.3,4.25
23512.6,11.6,11.3,4.25
23522.6,11.6,11.3,4.26
23532.6,11.6,11.3,4.26
23542.6,11.6,11.3,4.26
23552.6,11.7,11.3,4.26
23562.7,11.7,11.3,4.26
23572.7,11.7,11.4,4.27
23582.7,11.7,11.4,4.27
23592.7,11.7,11.4,4.27
23602.8,11.7,11.4,4.27
23612.8,11.7,11.4,4.27
23622.8,11.7,11.4,4.27
23632.8,11.7,11.4,4.28
23642.8,11.7,11.4,4.28
23652.9,11.7,11.4,4.28
23662.9,11.7,11.4,4.28
23672.9,11.7,11.4,4.28
23682.9,11.7,11.4,4.29
23693.0,11.7,11.4,4.29
23703.0,11.7,11.4,4.29
23713.0,11.7,11.4,4.29
23723.0,11.7,11.4,4.29
23733.0,11.7,11.4,4.3
23743.1,11.8,11.4,4.3
23753.1,11.8,11.4,4.3
23763.1,11.8,11.5,4.3
23773.1,11.8,11.5,4.3
23783.2,11.8,11.5,4.31
23793.2,11.8,11.5,4.31
23803.2,11.8,11.5,4.31
23813.2,11.8,11.5,4.31
23823.2,11.8,11.5,4.31
23833.3,11.8,11.5,4.31
23843.3,11.8,11.5,4.32
23853.3,11.8,11.5,4.32
23863.3,11.8,11.5,4.32
23873.4,11.8,11.5,4.32
23883.4,11.8,11.5,4.32
23893.4,11.8,11.5,4.33
23903.4,11.8,11.5,4.33
23913.4,11.8,11.5,4.33
23923.5,11.8,11.5,4.33
23933.5,11.8,11.5,4.33
23943.5,11.9,11.5,4.34
23953.5,11.9,11.5,4.34
23963.6,11.9,11.6,4.34
23973.6,11.9,11.6,4.34
23983.6,11.9,11.6,4.34
23993.6,11.9,11.6,4.35
24003.6,11.9,11.6,4.35
24013.7,11.9,11.6,4.35
24023.7,11.9,11.6,4.35
24033.7,11.9,11.6,4.35
24043.7,11.9,11.6,4.36
24053.8,11.9,11.6,4.36
24063.8,11.9,11.6,4.36
24073.8,11.9,11.6,4.36
24083.8,11.9,11.6,4.36
24093.8,11.9,11.6,4.36
24103.9,11.9,11.6,4.37
24113.9,11.9,11.6,4.37
24123.9,11.9,11.6,4.37
24133.9,11.9,11.6,4.37
24144.0,12.0,11.6,4.37
24154.0,12.0,11.6,4.38
24164.0,12.0,11.7,4.38
24174.0,12.0,11.7,4.38
24184.1,12.0,11.7,4.38
24194.1,12.0,11.7,4.38
24204.1,12.0,11.7,4.39
24214.1,12.0,11.7,4.39
24224.1,12.0,11.7,4.39
24234.2,12.0,11.7,4.39
24244.2,12.0,11.7,4.39
24254.2,12.0,11.7,4.4
24264.2,12.0,11.7,4.4
24274.3,12.0,11.7,4.4
24284.3,12.0,11.7,4.4
24294.3,12.0,11.7,4.4
24304.3,12.0,11.7,4.41
24314.3,12.0,11.7,4.41
24324.4,12.0,11.7,4.41
24334.4,12.1,11.7,4.41
24344.4,12.1,11.7,4.41
24354.4,12.1,11.8,4.41
24364.5,12.1,11.8,4.42
24374.5,12.1,11.8,4.42
24384.5,12.1,11.8,4.42
24394.5,12.1,11.8,4.42
24404.5,12.1,11.8,4.42
24414.6,12.1,11.8,4.43
24424.6,12.1,11.8,4.43
24434.6,12.1,11.8,4.43
24444.6,12.1,11.8,4.43
24454.7,12.1,11.8,4.43
24464.7,12.1,11.8,4.44
24474.7,12.1,11.8,4.44
24484.7,12.1,11.8,4.44
24494.7,12.1,11.8,4.44
24504.8,12.1,11.8,4.44
24514.8,12.1,11.8,4.45
24524.8,12.1,11.8,4.45
24534.8,12.2,11.8,4.45
24544.9,12.2,11.8,4.45
24554.9,12.2,11.9,4.45
24564.9,12.2,11.9,4.46
24574.9,12.2,11.9,4.46
24584.9,12.2,11.9,4.46
24595.0,12.2,11.9,4.46
24605.0,12.2,11.9,4.46
24615.0,12.2,11.9,4.46
24625.0,12.2,11.9,4.47
24635.1,12.2,11.9,4.47
24645.1,12.2,11.9,4.47
24655.1,12.2,11.9,4.47
24665.1,12.2,11.9,4.47
24675.1,12.2,11.9,4.48
24685.2,12.2,11.9,4.48
24695.2,12.2,11.9,4.48
24705.2,12.2,11.9,4.48
24715.2,12.2,11.9,4.48
24725.3,12.3,11.9,4.49
24735.3,12.3,11.9,4.49
24745.3,12.3,11.9,4.49
24755.3,12.3,12.0,4.49
24765.4,12.3,12.0,4.49
24775.4,12.3,12.0,4.5
24785.4,12.3,12.0,4.5
24795.4,12.3,12.0,4.5
24805.4,12.3,12.0,4.5
24815.5,12.3,12.0,4.5
24825.5,12.3,12.0,4.51
24835.5,12.3,12.0,4.51
24845.5,12.3,12.0,4.51
24855.6,12.3,12.0,4.51
24865.6,12.3,12.0,4.51
24875.6,12.3,12.0,4.51
24885.6,12.3,12.0,4.52
24895.6,12.3,12.0,4.52
24905.7,12.3,12.0,4.52
24915.7,12.3,12.0,4.52
24925.7,12.4,12.0,4.52
24935.7,12.4,12.0,4.53
24945.8,12.4,12.1,4.53
24955.8,12.4,12.1,4.53
24965.8,12.4,12.1,4.53
24975.8,12.4,12.1,4.53
24985.8,12.4,12.1,4.54
24995.9,12.4,12.1,4.54
25005.9,12.4,12.1,4.54
25015.9,12.4,12.1,4.54
25025.9,12.4,12.1,4.54
25036.0,12.4,12.1,4.55
25046.0,12.4,12.1,4.55
25056.0,12.4,12.1,4.55
25066.0,12.4,12.1,4.55
25076.0,12.4,12.1,4.55
25086.1,12.4,12.1,4.56
25096.1,12.4,12.1,4.56
25106.1,12.4,12.1,4.56
25116.1,12.4,12.1,4.56
25126.2,12.5,12.1,4.56
25136.2,12.5,12.1,4.56
25146.2,12.5,12.2,4.57
25156.2,12.5,12.2,4.57
25166.2,12.5,12.2,4.57
25176.3,12.5,12.2,4.57
25186.3,12.5,12.2,4.57
25196.3,12.5,12.2,4.58
25206.3,12.5,12.2,4.58
25216.4,12.5,12.2,4.58
25226.4,12.5,12.2,4.58
25236.4,12.5,12.2,4.58
25246.4,12.5,12.2,4.59
25256.4,12.5,12.2,4.59
25266.5,12.5,12.2,4.59
25276.5,12.5,12.2,4.59
25286.5,12.5,12.2,4.59
25296.5,12.5,12.2,4.6
25306.6,12.5,12.2,4.6
25316.6,12.6,12.2,4.6
25326.6,12.6,12.2,4.6
25336.6,12.6,12.3,4.6
25346.6,12.6,12.3,4.6
25356.7,12.6,12.3,4.61
25366.7,12.6,12.3,4.61
25376.7,12.6,12.3,4.61
25386.7,12.6,12.3,4.61
25396.8,12.6,12.3,4.61
25406.8,12.6,12.3,4.62
25416.8,12.6,12.3,4.62
25426.8,12.6,12.3,4.62
25436.9,12.6,12.3,4.62
25446.9,12.6,12.3,4.62
25456.9,12.6,12.3,4.63
25466.9,12.6,12.3,4.63
25476.9,12.6,12.3,4.63
25487.0,12.6,12.3,4.63
25497.0,12.6,12.3,4.63
25507.0,12.6,12.3,4.64
25517.0,12.7,12.3,4.64
25527.1,12.7,12.3,4.64
25537.1,12.7,12.4,4.64
25547.1,12.7,12.4,4.64
25557.1,12.7,12.4,4.65
25567.1,12.7,12.4,4.65
25577.2,12.7,12.4,4.65
25587.2,12.7,12.4,4.65
25597.2,12.7,12.4,4.65
25607.2,12.7,12.4,4.65
25617.3,12.7,12.4,4.66
25627.3,12.7,12.4,4.66
25637.3,12.7,12.4,4.66
25647.3,12.7,12.4,4.66
25657.3,12.7,12.4,4.66
25667.4,12.7,12.4,4.67
25677.4,12.7,12.4,4.67
25687.4,12.7,12.4,4.67
25697.4,12.7,12.4,4.67
25707.5,12.8,12.4,4.67
25717.5,12.8,12.4,4.68
25727.5,12.8,12.4,4.68
25737.5,12.8,12.5,4.68
25747.5,12.8,12.5,4.68
25757.6,12.8,12.5,4.68
25767.6,12.8,12.5,4.69
25777.6,12.8,12.5,4.69
25787.6,12.8,12.5,4.69
25797.7,12.8,12.5,4.69
25807.7,12.8,12.5,4.69
25817.7,12.8,12.5,4.7
25827.7,12.8,12.5,4.7
25837.7,12.8,12.5,4.7
25847.8,12.8,12.5,4.7
25857.8,12.8,12.5,4.7
25867.8,12.8,12.5,4.7
25877.8,12.8,12.5,4.71
25887.9,12.8,12.5,4.71
25897.9,12.8,12.5,4.71
25907.9,12.9,12.5,4.71
25917.9,12.9,12.5,4.71
25927.9,12.9,12.6,4.72
25938.0,12.9,12.6,4.72
25948.0,12.9,12.6,4.72
25958.0,12.9,12.6,4.72
25968.0,12.9,12.6,4.72
25978.1,12.9,12.6,4.73
25988.1,12.9,12.6,4.73
25998.1,12.9,12.6,4.73
26008.1,12.9,12.6,4.73
26018.2,12.9,12.6,4.73
26028.2,12.9,12.6,4.74
26038.2,12.9,12.6,4.74
26048.2,12.9,12.6,4.74
26058.2,12.9,12.6,4.74
26068.3,12.9,12.6,4.74
26078.3,12.9,12.6,4.75
26088.3,12.9,12.6,4.75
26098.3,12.9,12.6,4.75
26108.4,13.0,12.6,4.75
26118.4,13.0,12.6,4.75
26128.4,13.0,12.7,4.75
26138.4,13.0,12.7,4.76
26148.4,13.0,12.7,4.76
26158.5,13.0,12.7,4.76
26168.5,13.0,12.7,4.76
26178.5,13.0,12.7,4.76
26188.5,13.0,12.7,4.77
26198.6,13.0,12.7,4.77
26208.6,13.0,12.7,4.77
26218.6,13.0,12.7,4.77
26228.6,13.0,12.7,4.77
26238.6,13.0,12.7,4.78
26248.7,13.0,12.7,4.78
26258.7,13.0,12.7,4.78
26268.7,13.0,12.7,4.78
26278.7,13.0,12.7,4.78
26288.8,13.0,12.7,4.79
26298.8,13.1,12.7,4.79
26308.8,13.1,12.7,4.79
26318.8,13.1,12.8,4.79
26328.8,13.1,12.8,4.79
26338.9,13.1,12.8,4.8
26348.9,13.1,12.8,4.8
26358.9,13.1,12.8,4.8
26368.9,13.1,12.8,4.8
26379.0,13.1,12.8,4.8
26389.0,13.1,12.8,4.8
26399.0,13.1,12.8,4.81
26409.0,13.1,12.8,4.81
26419.0,13.1,12.8,4.81
26429.1,13.1,12.8,4.81
26439.1,13.1,12.8,4.81
26449.1,13.1,12.8,4.82
26459.1,13.1,12.8,4.82
26469.2,13.1,12.8,4.82
26479.2,13.1,12.8,4.82
26489.2,13.1,12.8,4.82
26499.2,13.2,12.8,4.83
26509.2,13.2,12.8,4.83
26519.3,13.2,12.9,4.83
26529.3,13.2,12.9,4.83
26539.3,13.2,12.9,4.83
26549.3,13.2,12.9,4.84
26559.4,13.2,12.9,4.84
26569.4,13.2,12.9,4.84
26579.4,13.2,12.9,4.84
26589.4,13.2,12.9,4.84
26599.4,13.2,12.9,4.85
26609.5,13.2,12.9,4.85
26619.5,13.2,12.9,4.85
26629.5,13.2,12.9,4.85
26639.5,13.2,12.9,4.85
26649.6,13.2,12.9,4.85
26659.6,13.2,12.9,4.86
26669.6,13.2,12.9,4.86
26679.6,13.2,12.9,4.86
26689.7,13.3,12.9,4.86
26699.7,13.3,12.9,4.86
26709.7,13.3,12.9,4.87
26719.7,13.3,13.0,4.87
26729.7,13.3,13.0,4.87
26739.8,13.3,13.0,4.87
26749.8,13.3,13.0,4.87
26759.8,13.3,13.0,4.88
26769.8,13.3,13.0,4.88
26779.9,13.3,13.0,4.88
26789.9,13.3,13.0,4.88
26799.9,13.3,13.0,4.88
26809.9,13.3,13.0,4.89
26819.9,13.3,13.0,4.89
26830.0,13.3,13.0,4.89
26840.0,13.3,13.0,4.89
26850.0,13.3,13.0,4.89
26860.0,13.3,13.0,4.9
26870.1,13.3,13.0,4.9
26880.1,13.3,13.0,4.9
26890.1,13.4,13.0,4.9
26900.1,13.4,13.0,4.9
26910.1,13.4,13.1,4.9
26920.2,13.4,13.1,4.91
26930.2,13.4,13.1,4.91
26940.2,13.4,13.1,4.91
26950.2,13.4,13.1,4.91
26960.3,13.4,13.1,4.91
26970.3,13.4,13.1,4.92
26980.3,13.4,13.1,4.92
26990.3,13.4,13.1,4.92
27000.3,13.4,13.1,4.92
27010.4,13.4,13.1,4.92
27020.4,13.4,13.1,4.93
27030.4,13.4,13.1,4.93
27040.4,13.4,13.1,4.93
27050.5,13.4,13.1,4.93
27060.5,13.4,13.1,4.93
27070.5,13.4,13.1,4.94
27080.5,13.4,13.1,4.94
27090.5,13.5,13.1,4.94
27100.6,13.5,13.1,4.94
27110.6,13.5,13.2,4.94
27120.6,13.5,13.2,4.94
27130.6,13.5,13.2,4.95
27140.7,13.5,13.2,4.95
27150.7,13.5,13.2,4.95
27160.7,13.5,13.2,4.95
27170.7,13.5,13.2,4.95
27180.7,13.5,13.2,4.96
27190.8,13.5,13.2,4.96
27200.8,13.5,13.2,4.96
27210.8,13.5,13.2,4.96
27220.8,13.5,13.2,4.96
27230.9,13.5,13.2,4.97
27240.9,13.5,13.2,4.97
27250.9,13.5,13.2,4.97
27260.9,13.5,13.2,4.97
27271.0,13.5,13.2,4.97
27281.0,13.6,13.2,4.98
27291.0,13.6,13.2,4.98
27301.0,13.6,13.3,4.98
27311.0,13.6,13.3,4.98
27321.1,13.6,13.3,4.98
27331.1,13.6,13.3,4.99
27341.1,13.6,13.3,4.99
27351.1,13.6,13.3,4.99
27361.2,13.6,13.3,4.99
27371.2,13.6,13.3,4.99
27381.2,13.6,13.3,4.99
27391.2,13.6,13.3,5.0
27401.2,13.6,13.3,5.0
27411.3,13.6,13.3,5.0
27421.3,13.6,13.3,5.0
27431.3,13.6,13.3,5.0
27441.3,13.6,13.3,5.01
27451.4,13.6,13.3,5.01
27461.4,13.6,13.3,5.01
27471.4,13.6,13.3,5.01
27481.4,13.7,13.3,5.01
27491.4,13.7,13.3,5.02
27501.5,13.7,13.4,5.02
27511.5,13.7,13.4,5.02
27521.5,13.7,13.4,5.02
27531.5,13.7,13.4,5.02
27541.6,13.7,13.4,5.03
27551.6,13.7,13.4,5.03
27561.6,13.7,13.4,5.03
27571.6,13.7,13.4,5.03
27581.6,13.7,13.4,5.03
27591.7,13.7,13.4,5.04
27601.7,13.7,13.4,5.04
27611.7,13.7,13.4,5.04
27621.7,13.7,13.4,5.04
27631.8,13.7,13.4,5.04
27641.8,13.7,13.4,5.04
27651.8,13.7,13.4,5.05
27661.8,13.7,13.4,5.05
27671.8,13.7,13.4,5.05
27681.9,13.8,13.4,5.05
27691.9,13.8,13.4,5.05
27701.9,13.8,13.5,5.06
27711.9,13.8,13.5,5.06
27722.0,13.8,13.5,5.06
27732.0,13.8,13.5,5.06
27742.0,13.8,13.5,5.06
27752.0,13.8,13.5,5.07
27762.0,13.8,13.5,5.07
27772.1,13.8,13.5,5.07
27782.1,13.8,13.5,5.07
27792.1,13.8,13.5,5.07
27802.1,13.8,13.5,5.08
27812.2,13.8,13.5,5.08
27822.2,13.8,13.5,5.08
27832.2,13.8,13.5,5.08
27842.2,13.8,13.5,5.08
27852.2,13.8,13.5,5.09
27862.3,13.8,13.5,5.09
27872.3,13.9,13.5,5.09
27882.3,13.9,13.5,5.09
27892.3,13.9,13.6,5.09
27902.4,13.9,13.6,5.09
27912.4,13.9,13.6,5.1
27922.4,13.9,13.6,5.1
27932.4,13.9,13.6,5.1
27942.5,13.9,13.6,5.1
27952.5,13.9,13.6,5.1
27962.5,13.9,13.6,5.11
27972.5,13.9,13.6,5.11
27982.5,13.9,13.6,5.11
27992.6,13.9,13.6,5.11
28002.6,13.9,13.6,5.11
28012.6,13.9,13.6,5.12
28022.6,13.9,13.6,5.12
28032.7,13.9,13.6,5.12
28042.7,13.9,13.6,5.12
28052.7,13.9,13.6,5.12
28062.7,13.9,13.6,5.13
28072.7,14.0,13.6,5.13
28082.8,14.0,13.6,5.13
28092.8,14.0,13.7,5.13
28102.8,14.0,13.7,5.13
28112.8,14.0,13.7,5.14
28122.9,14.0,13.7,5.14
28132.9,14.0,13.7,5.14
28142.9,14.0,13.7,5.14
28152.9,14.0,13.7,5.14
28162.9,14.0,13.7,5.14
28173.0,14.0,13.7,5.15
28183.0,14.0,13.7,5.15
28193.0,14.0,13.7,5.15
28203.0,14.0,13.7,5.15
28213.1,14.0,13.7,5.15
28223.1,14.0,13.7,5.16
28233.1,14.0,13.7,5.16
28243.1,14.0,13.7,5.16
28253.1,14.0,13.7,5.16
28263.2,14.1,13.7,5.16
28273.2,14.1,13.7,5.17
28283.2,14.1,13.7,5.17
28293.2,14.1,13.8,5.17
28303.3,14.1,13.8,5.17
28313.3,14.1,13.8,5.17
28323.3,14.1,13.8,5.18
28333.3,14.1,13.8,5.18
28343.3,14.1,13.8,5.18
28353.4,14.1,13.8,5.18
28363.4,14.1,13.8,5.18
28373.4,14.1,13.8,5.19
28383.4,14.1,13.8,5.19
28393.5,14.1,13.8,5.19
28403.5,14.1,13.8,5.19
28413.5,14.1,13.8,5.19
28423.5,14.1,13.8,5.19
28433.5,14.1,13.8,5.2
28443.6,14.1,13.8,5.2
28453.6,14.1,13.8,5.2
28463.6,14.2,13.8,5.2
28473.6,14.2,13.8,5.2
28483.7,14.2,13.9,5.21
28493.7,14.2,13.9,5.21
28503.7,14.2,13.9,5.21
28513.7,14.2,13.9,5.21
28523.8,14.2,13.9,5.21
28533.8,14.2,13.9,5.22
28543.8,14.2,13.9,5.22
28553.8,14.2,13.9,5.22
28563.8,14.2,13.9,5.22
28573.9,14.2,13.9,5.22
28583.9,14.2,13.9,5.23
28593.9,14.2,13.9,5.23
28603.9,14.2,13.9,5.23
28614.0,14.2,13.9,5.23
28624.0,14.2,13.9,5.23
28634.0,14.2,13.9,5.23
28644.0,14.2,13.9,5.24
28654.0,14.2,13.9,5.24
28664.1,14.3,13.9,5.24
28674.1,14.3,13.9,5.24
28684.1,14.3,14.0,5.24
28694.1,14.3,14.0,5.25
28704.2,14.3,14.0,5.25
28714.2,14.3,14.0,5.25
28724.2,14.3,14.0,5.25
28734.2,14.3,14.0,5.25
28744.2,14.3,14.0,5.26
28754.3,14.3,14.0,5.26
28764.3,14.3,14.0,5.26
28774.3,14.3,14.0,5.26
28784.3,14.3,14.0,5.26
28794.4,14.3,14.0,5.27
28804.4,14.3,14.0,5.27
28814.4,14.3,14.0,5.27
28824.4,14.3,14.0,5.27
28834.4,14.3,14.0,5.27
28844.5,14.3,14.0,5.28
28854.5,14.4,14.0,5.28
28864.5,14.4,14.0,5.28
28874.5,14.4,14.1,5.28
28884.6,14.4,14.1,5.28
28894.6,14.4,14.1,5.28
28904.6,14.4,14.1,5.29
28914.6,14.4,14.1,5.29
28924.6,14.4,14.1,5.29
28934.7,14.4,14.1,5.29
28944.7,14.4,14.1,5.29
28954.7,14.4,14.1,5.3
28964.7,14.4,14.1,5.3
28974.8,14.4,14.1,5.3
28984.8,14.4,14.1,5.3
28994.8,14.4,14.1,5.3
29004.8,14.4,14.1,5.31
29014.8,14.4,14.1,5.31
29024.9,14.4,14.1,5.31
29034.9,14.4,14.1,5.31
29044.9,14.4,14.1,5.31
29054.9,14.5,14.1,5.32
29065.0,14.5,14.1,5.32
29075.0,14.5,14.2,5.32
29085.0,14.5,14.2,5.32
29095.0,14.5,14.2,5.32
29105.0,14.5,14.2,5.33
29115.1,14.5,14.2,5.33
29125.1,14.5,14.2,5.33
29135.1,14.5,14.2,5.33
29145.1,14.5,14.2,5.33
29155.2,14.5,14.2,5.33
29165.2,14.5,14.2,5.34
29175.2,14.5,14.2,5.34
29185.2,14.5,14.2,5.34
29195.3,14.5,14.2,5.34
29205.3,14.5,14.2,5.34
29215.3,14.5,14.2,5.35
29225.3,14.5,14.2,5.35
29235.3,14.5,14.2,5.35
29245.4,14.6,14.2,5.35
29255.4,14.6,14.2,5.35
29265.4,14.6,14.2,5.36
29275.4,14.6,14.3,5.36
29285.5,14.6,14.3,5.36
29295.5,14.6,14.3,5.36
29305.5,14.6,14.3,5.36
29315.5,14.6,14.3,5.37
29325.5,14.6,14.3,5.37
29335.6,14.6,14.3,5.37
29345.6,14.6,14.3,5.37
29355.6,14.6,14.3,5.37
29365.6,14.6,14.3,5.38
29375.7,14.6,14.3,5.38
29385.7,14.6,14.3,5.38
29395.7,14.6,14.3,5.38
29405.7,14.6,14.3,5.38
29415.7,14.6,14.3,5.38
29425.8,14.6,14.3,5.39
29435.8,14.6,14.3,5.39
29445.8,14.7,14.3,5.39
29455.8,14.7,14.3,5.39
29465.9,14.7,14.4,5.39
29475.9,14.7,14.4,5.4
29485.9,14.7,14.4,5.4
29495.9,14.7,14.4,5.4
29505.9,14.7,14.4,5.4
29516.0,14.7,14.4,5.4
29526.0,14.7,14.4,5.41
29536.0,14.7,14.4,5.41
29546.0,14.7,14.4,5.41
29556.1,14.7,14.4,5.41
29566.1,14.7,14.4,5.41
29576.1,14.7,14.4,5.42
29586.1,14.7,14.4,5.42
29596.1,14.7,14.4,5.42
29606.2,14.7,14.4,5.42
29616.2,14.7,14.4,5.42
29626.2,14.7,14.4,5.43
29636.2,14.7,14.4,5.43
29646.3,14.8,14.4,5.43
29656.3,14.8,14.4,5.43
29666.3,14.8,14.5,5.43
